establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
693,693,Ferme de Fourches,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6248985,2.6796244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
694,694,Ferme de Fourches,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6245722,2.6796459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
695,695,Ferme des 4 pattes,,,,,,,2024-03-01,Animal Production; Meat Slaughter,,,,Unknown,49.0342831,2.9326129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
696,696,Elevage Christian LEBEAU ?,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.773616,1.631005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
697,697,Les Œufs de Launay SCEA,,,,,,,2024-03-01,Animal Production,,,,Unknown,47.8387155,0.0584688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
698,698,Leredde François,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.0942452,-1.023678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
699,699,EARL DE BOHAIRE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6126177,3.3480086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
700,700,SCEA MACREL,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6756522,0.956063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
701,701,EARL de Caffarelli (Poulailler de Chaussoy),,,,,,,2024-03-01,Animal Production,,,,Unknown,49.723755,2.317742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
702,702,SARL LE CRAON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3054197,-2.0443529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
703,703,SCEA DE PORNABAT,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2940771,-2.9593585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
704,704,Elevage de Cochons / Truies,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3599553,-2.5256956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
705,705,ELEVAGE ROUXEL Benoît,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3595708,-2.495049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
706,706,Sarl de Gautrel,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4410446,-2.5239419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
707,707,L'hopital Earl,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5430554,-2.5752964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
708,708,Elevage,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2529943,-2.5596916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
709,709,SARL PEUPLIER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6625857,-3.3331836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
710,710,DES PEUPLIERS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6529259,-3.036203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
711,711,SARL LA BOULAIE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5726778,-2.9909063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
712,712,Frami-œuf Sàrl,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.6714082,2.5213553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
713,713,Gaec de l'Union/SARL KERBOUREN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6266965,-3.1261914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
714,714,LA FERME DU POURPRAY,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5680693,-2.5613791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
715,715,SOCIETE AUREGAN-MEGRET,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3768107,-2.3744122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
716,716,PECHARD SARL,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2614603,-3.0863934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
717,717,La Fontaine Neuve Scea/Elevage de l'Etang,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4545853,-2.9170904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
718,718,SARL DE KERSEVEON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7313941,-3.226671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
719,719,SARL DU PONT ROLEU,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2122286,-2.2972269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
720,720,DU DOSSEN/GRONE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6910158,-3.2959449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
721,721,EARL JUDIL/SARL DE L'ORME,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.37202,-2.4772933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
722,722,SARL MAILLARD ET FILS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3598237,-2.1599235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
723,723,Gaec de Lorgerie/SARL SAINTE BELIENNE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5591794,-2.384572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
724,724,De Kerjouron Earl/SARL DE KERIZOUT,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7601555,-3.3524271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
725,725,SARL DE LOURME,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4111389,-2.859866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
726,726,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3169556,1.7854057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
727,727,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3170745,1.7893593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
728,728,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3262496,1.8236057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
729,729,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3223616,1.8219749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
730,730,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3744602,1.7802237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
731,731,Ferme du Pré,,,,,,,2024-03-01,Animal Production,,,,Unknown,49.3754383,1.7814092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
732,732,Lorvellec Daniel,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2294351,-3.5007341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
733,733,LA MOISSONIERE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5186585,-2.615581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
734,734,SARL NOELLINE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2554672,-2.5266282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
735,735,SCEA AVRIL CHRISTOPHE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4387989,-2.5502852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
736,736,SARL LA MORANDAIS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4578473,-2.492395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
737,737,SARL DE LA NOUETTE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4534351,-2.8831291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
738,738,SARL TRONET,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5674126,-2.5101392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
739,739,SCEA de la Pierre Bleue,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.2618362,-3.114466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
740,740,Elevage Des Ténières,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.0717886,-2.6006608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
741,741,Elevage d'oiseaux/elles,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.07507,-2.5999361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
742,742,Cadin Bernard/DE GASTRY,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.0692733,-2.604096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
743,743,SARL LA PEZERIE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4221579,-2.0369675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
744,744,SARL GAYIC YVON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7657003,-3.2230425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
745,745,SARL DU BREIL SABLE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1398025,-2.5937229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
746,746,SARL LE BOUDER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7565442,-3.2317105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
747,747,DES DEVANTS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1339597,-2.7561296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
748,748,SARL DE KERICUN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7261397,-3.2976114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
749,749,SARL DU CLIO,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4404604,-2.6820862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
750,750,Earl de Coz Puns/SARL LARIVEN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.7213308,-3.345583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
751,751,SARL COLAS PIERRE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4927234,-2.4751124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
752,752,ALCIE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3582845,-2.2318723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
753,753,SARL LA LANDE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3894656,-2.3421696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
754,754,S.C.E.A. Société Civile d'Exploitation Agricole,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5427957,-2.3872152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
755,755,Societe Civile d'Exploitation Agricole de LA PORTE HAMON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5434784,-2.9298599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
756,756,EARL de Kérongard,,,,,,,2024-03-01,Animal Production,,,,Unknown,47.9596881,-4.0236363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
757,757,GAEC DES GENETS D'OR,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.579161,-2.8838523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
758,758,SCEA DE GUERFFIAC,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1117135,-2.6176347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
759,759,Aubry-le May Earl,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1087156,-2.6184376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
760,760,GAEC LOSTYS Thierry,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4119535,-3.0611174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
761,761,EARL GUY GUILLAUME,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.189386,-2.7464847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
762,762,EARL NENEZ,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6151837,-3.4376204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
763,763,ETIENNE HYACINTHE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.1941194,-2.7746602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
764,764,DE BENNOAS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.677469,-3.0792768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
765,765,SCEA DE KERGLAS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6661003,-3.3072937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
766,766,EARL CAVARD,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5722111,-2.3535511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
767,767,LE FAUT,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5179351,-3.3165577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
768,768,SCEA COZ-FORN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5312085,-3.1132267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
769,769,EARL kermabrouz,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5122566,-3.1724845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
770,770,DUBOURG,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4614757,-3.5563269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
771,771,EARL LE FAUCHEUR,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.3634732,-3.4911653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
772,772,EARL DU MAGOUROU,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4221213,-3.2236321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
773,773,EARL LERICOLLAIS,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4266092,-3.1589952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
774,774,EARL MARTIN RIVOALLAN,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4633205,-3.0806474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
775,775,EARL DE KERLOUAVER,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5522145,-3.2772922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
776,776,SCEA DE LA BRUXERAIE,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4981061,-3.3799775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
777,777,EARL LE BON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5703714,-3.3822121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
778,778,FERME DE KERBASQUIOU,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.5748909,-3.2279767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
779,779,DE KERHENRY SCEA/SCEA DU GUEDON,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.6023711,-3.0965791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
780,780,GAEC DES AURORES,,,,,,,2024-03-01,Animal Production,,,,Unknown,48.4548612,-3.1690661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,,,,,,,,,,,,,,,,,,,,,
