establishment_id,establishment_number,establishment_name,duns_number,street,city,state,zip,phone,grant_date,type,dbas,district,circuit,size,latitude,longitude,county,fips_code,meat_exemption_custom_slaughter,poultry_exemption_custom_slaughter,slaughter,meat_slaughter,beef_cow_slaughter,steer_slaughter,heifer_slaughter,bull_stag_slaughter,dairy_cow_slaughter,heavy_calf_slaughter,bob_veal_slaughter,formula_fed_veal_slaughter,non_formula_fed_veal_slaughter,market_swine_slaughter,sow_slaughter,roaster_swine_slaughter,boar_stag_swine_slaughter,stag_swine_slaughter,feral_swine_slaughter,goat_slaughter,young_goat_slaughter,adult_goat_slaughter,sheep_slaughter,lamb_slaughter,deer_reindeer_slaughter,antelope_slaughter,elk_slaughter,bison_slaughter,buffalo_slaughter,water_buffalo_slaughter,cattalo_slaughter,yak_slaughter,other_voluntary_livestock_slaughter,rabbit_slaughter,poultry_slaughter,young_chicken_slaughter,light_fowl_slaughter,heavy_fowl_slaughter,capon_slaughter,young_turkey_slaughter,young_breeder_turkey_slaughter,old_breeder_turkey_slaughter,fryer_roaster_turkey_slaughter,duck_slaughter,goose_slaughter,pheasant_slaughter,quail_slaughter,guinea_slaughter,ostrich_slaughter,emu_slaughter,rhea_slaughter,squab_slaughter,other_voluntary_poultry_slaughter,slaughter_or_processing_only,slaughter_only_class,slaughter_only_species,meat_slaughter_only_species,poultry_slaughter_only_species,slaughter_volume_category,processing_volume_category,beef_processing,pork_processing,antelope_processing,bison_processing,buffalo_processing,deer_processing,elk_processing,goat_processing,other_voluntary_livestock_processing,rabbit_processing,reindeer_processing,sheep_processing,yak_processing,chicken_processing,duck_processing,goose_processing,pigeon_processing,ratite_processing,turkey_processing,exotic_poultry_processing,other_voluntary_poultry_processing
449,,TasteBuddies,,Bredgade 34E,København K,,1260,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,Slagter Dam,,Vejenvej 8,Vejen,,6600,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,Maglebrænde Slagterforretning,,Østerbro  2,Stubbekøbing,,4850,,,Meat Processing; Meat Slaughter,,,,,54.865415,12.021487,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,SuperBrugsen Slagter/delikatesseafd.,,Nørretorv  26,Ringsted,,4100,,,Meat Processing; Meat Slaughter,,,,,55.450475,11.787831,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,MENY Slagter,,Jægersborg Alle  44,Charlottenlund,,2920,,,Meat Processing; Meat Slaughter,,,,,55.755132,12.567126,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,Gils Deli ApS,,Lyngbyvej 87 ST,København Ø,,2100,,,Meat Processing; Meat Slaughter,,,,,55.712381,12.559545,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,MENY Slagter,,Søborg Hovedgade  108,Søborg,,2860,,,Meat Processing; Meat Slaughter,,,,,55.736233,12.511135,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,Als slagteren,,Hadsundvej 27,Hadsund,,9560,,,Meat Processing; Meat Slaughter,,,,,56.754869,10.285328,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,føtex food 1204 Slagter /delikatesse,,Bernhardt Jensens Boulevard 79,Århus C,,8000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,Coop Kvickly Taastrup Slagter,,Taastrup Torv 18,Taastrup,,2630,,,Meat Processing; Meat Slaughter,,,,,55.651739,12.301674,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,SuperBrugsen Slagter,,Højbyvej  48,Odense S,,5260,,,Meat Processing; Meat Slaughter,,,,,55.331723,10.436157,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,SuperBrugsen Slagter og delikatesse,,Centervej  6,Auning,,8963,,,Meat Processing; Meat Slaughter,,,,,56.431694,10.374266,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,Al Safadi,,Holmstrupgårdvej 1,Brabrand,,8220,,,Meat Processing; Meat Slaughter,,,,,56.165303,10.120035,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,"Kisbæk Slagteri, Butik",,Ginegaardsvej  3,Løgumkloster,,6240,,,Meat Processing; Meat Slaughter,,,,,55.062819,9.031971,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,SuperBrugsen Madcoprativet,,Solrød Center  23,Solrød Strand,,2680,,,Meat Processing; Meat Slaughter,,,,,55.533641,12.216112,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,Gjerlev Brugsen Delikatesse,,Hammergårdsvej 2,Gjerlev J,,8983,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,Sindal Superland Slagter,,Ved Banen  9,Sindal,,9870,,,Meat Processing; Meat Slaughter,,,,,57.469987,10.198452,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,FRU MØLLERS SLAGTERI,,Bjeragervej 35,Odder,,8300,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,SuperBrugsen Slagter,,Præstbrovej  322,Erslev,,7950,,,Meat Processing; Meat Slaughter,,,,,56.836556,8.716933,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,SuperBrugsen Slagter,,Mølvangvej  2,Jelling,,7300,,,Meat Processing; Meat Slaughter,,,,,55.755924,9.417637,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,Bilka 1654 Slagter og Pølsemageri,,Niels Bohrs Allé  150,Odense M,,5230,,,Meat Processing; Meat Slaughter,,,,,55.377057,10.432006,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,SuperBrugsen Slagter,,Sofiendalvej  2,Middelfart,,5500,,,Meat Processing; Meat Slaughter,,,,,55.532972,9.777031,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,føtex 1386 Slagter /delikatesse,,Smedelundsgade  33,Holbæk,,4300,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,Super Brugsen Slagter/Delikatesse,,Tune Center  4,,,4030,,,Meat Processing; Meat Slaughter,,,,,55.595455,12.175809,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,SuperBrugsen Slagter,,Torvet  20,Ølgod,,6870,,,Meat Processing; Meat Slaughter,,,,,55.806455,8.620207,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,føtex 1342 Slagter,,Lyngby Storcenter  1 st. 91,Lyngby,,2800,,,Meat Processing; Meat Slaughter,,,,,55.772519,12.505945,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,Lygaard vildt,,Kastrupvej 30B,Holbæk,,4300,,,Meat Processing; Meat Slaughter,,,,,55.766652,11.674023,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,Familie Slagter ApS,,Nørremark Center 14,Vejle,,7100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,føtex 1326 Slagter / delikatesse,,Madevej 39,Aabenraa,,6200,,,Meat Processing; Meat Slaughter,,,,,0.0,4.511256,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,MENY Slagter,,Strandvejen 64A,Hellerup,,2900,,,Meat Processing; Meat Slaughter,,,,,55.727573,12.576337,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,SuperBrugsen Slagter,,Søndergade  31,Toftlund,,6520,,,Meat Processing; Meat Slaughter,,,,,55.189531,9.06534,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,Demirhan Slagter Kolonial,,Istedgade 58,København V,,1650,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,Løvbjerg Supermarked Slagter,,Otte Ruds Gade  98,Århus N,,8200,,,Meat Processing; Meat Slaughter,,,,,56.172477,10.212053,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,føtex food 1357 Slagter / Delikatesse,,Ceres Allé 20 kl,Århus C,,8000,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,Slagter Byskov v/Thomas Laulund Byskov,,Adelgade 59,Skanderborg,,8660,,,Meat Processing; Meat Slaughter,,,,,56.033299,9.931841,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,Rosenbeck Frilandskød,,Bolleskovvej 7,Dronninglund,,9330,,,Meat Processing; Meat Slaughter,,,,,57.122806,10.314615,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,Kvickly Slagter,,Markedsvej  3,Aars,,9600,,,Meat Processing; Meat Slaughter,,,,,56.80128,9.510897,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,Bjergstedslagteren ApS Detail,,Bjergsted Byvej 5,Jyderup,,4450,,,Meat Processing; Meat Slaughter,,,,,55.667692,11.349151,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,MENY Kirke Hyllinge ApS Slagter,,Bygaden 34,Kirke Hyllinge,,4070,,,Meat Processing; Meat Slaughter,,,,,55.707821,11.900712,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,Sevel Slagteri A/S detail afd.,,Søgårdvej  28,Vinderup,,7830,,,Meat Processing; Meat Slaughter,,,,,56.459909,8.878961,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,MENY Struer slagter/delikatesse,,Ølbyvej 30,Struer,,7600,,,Meat Processing; Meat Slaughter,,,,,56.491537,8.579528,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,Løvbjerg Supermarked Slagter,,Nørregade  10,Odder,,8300,,,Meat Processing; Meat Slaughter,,,,,55.974275,10.146926,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,Galgebakkens Hjortefarm,,Galgebakkevej 4,Bedsted Thy,,7755,,,Meat Processing; Meat Slaughter,,,,,56.811952,8.450875,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,SuperBrugsen Slagter,,Skolevej  1,Hvalsø,,4330,,,Meat Processing; Meat Slaughter,,,,,55.591648,11.861365,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,Slagter Lund Gårdbutik,,Herstvej 88,Hinnerup,,8382,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,Kvickly Delikatesse,,Østervold  5,Varde,,6800,,,Meat Processing; Meat Slaughter,,,,,55.623744,8.482675,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,"Als pølser, butik",,Kirke Hørupvej  20,Sydals,,6470,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,SuperBrugsen Slagter/Delikatesse,,Nyvej  7,Jyderup,,4450,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,SuperBrugsen Slagter,,Møllehegnet  2,Jægerspris,,3630,,,Meat Processing; Meat Slaughter,,,,,55.85003,11.985339,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,SuperBrugsen Slagter,,Lynge Bytorv  17,Lynge,,3540,,,Meat Processing; Meat Slaughter,,,,,55.838345,12.277543,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,SuperBrugsen Slagter,,Bytorvet  30,Hedensted,,8722,,,Meat Processing; Meat Slaughter,,,,,55.768849,9.700999,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,Jepson Charcuterie,,Strandboulevarden 49,København Ø,,2100,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,SuperBrugsen Slagter,,Jomfrustien  40,Haderslev,,6100,,,Meat Processing; Meat Slaughter,,,,,55.250855,9.497101,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,SuperBrugsen Slagter,,Himmerlandsgade  2,Hadsund,,9560,,,Meat Processing; Meat Slaughter,,,,,56.716576,10.113525,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,føtex 1360 Slagter,,Nørrevænget  47  A,Silkeborg,,8600,,,Meat Processing; Meat Slaughter,,,,,56.185424,9.546508,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,SuperBrugsen Slagter,,Kirkevej 1,Skærbæk,,6780,,,Meat Processing; Meat Slaughter,,,,,55.158928,8.763495,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,SuperBrugsen Slagter,,Frederiksværksgade  119,Hillerød,,3400,,,Meat Processing; Meat Slaughter,,,,,55.939766,12.275602,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,Slagtermesterinden ApS,,Nørregade 9,Spøttrup,,7860,,,Meat Processing; Meat Slaughter,,,,,56.614619,8.879575,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,Torpegård Slagterbutik I/S,,Torpegårdsvej 10,Skævinge,,3320,,,Meat Processing; Meat Slaughter,,,,,55.903085,12.154402,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,MENY Lyngby Slagter og Delikatesse,,Lyngby Hovedgade 80,Lyngby,,2800,,,Meat Processing; Meat Slaughter,,,,,55.768707,12.505603,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,AL-RAFIDIN SLAGTER,,Amagerbrogade 153,København S,,2300,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,Tværmose Slagter og Gårdbutik v/Lars Serve,,Tværmosevej 2,Vinderup,,7830,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,Løvbjerg Frederikshavn Slagter,,Hjørringvej 173,Frederikshavn,,9900,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,Hasle City Slagter/co. Ali Yildirim,,Kærtoften  10,Århus V,,8210,,,Meat Processing; Meat Slaughter,,,,,56.167237,10.161673,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,føtex 1349 Slagter /delikatesse / fisk,,Borupvang  2,Ballerup,,2750,,,Meat Processing; Meat Slaughter,,,,,55.734091,12.380574,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,føtex 1223  Slagter / Delikatesse,,Exnersgade 18,Esbjerg,,6700,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,føtex 1340 Slagter / delikatesse,,Ro's Torv 41,Roskilde,,4000,,,Meat Processing; Meat Slaughter,,,,,55.641378,12.099428,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,Slagterafdelingen SUPERBRUGSEN Dianalund,,Torvet 4,Dianalund,,4293,,,Meat Processing; Meat Slaughter,,,,,55.526629,11.496594,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,SuperBrugsen Slagter,,Bredgade  5,Hårlev,,4652,,,Meat Processing; Meat Slaughter,,,,,55.349875,12.232446,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,MENY Slagter,,Havnegade  11,Hals,,9370,,,Meat Processing; Meat Slaughter,,,,,56.992504,10.306923,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,Herlev Slagter,,Dildhaven 49,Herlev,,2730,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,Beringsslagteren,,Vitus Berings Plads 8,Horsens,,8700,,,Meat Processing; Meat Slaughter,,,,,55.862319,9.842598,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,Hardy IVERSEN,,Hjøllundvej 12,Ejstrupholm,,7361,,,Meat Processing; Meat Slaughter,,,,,0.0,0.0,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,Fridmakød,,Strandvejen 11,Skibby,,4050,,,Meat Processing; Meat Slaughter,,,,,55.786324,12.033493,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,SuperBrugsen Slagter/delikatesse,,Jægergårdsgade  16,Århus C,,8000,,,Meat Processing; Meat Slaughter,,,,,56.147966,10.19805,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,Kvickly Slagter,,Loftbrovej  17,Nørresundby,,9400,,,Meat Processing; Meat Slaughter,,,,,57.088992,9.977284,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,føtex 1345 Slagter / delikatesse,,Greve Midtby Center  16,Greve,,2670,,,Meat Processing; Meat Slaughter,,,,,55.582284,12.294645,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,Kvickly Slagter,,Nordre Kystvej 28,Rønne,,3700,,,Meat Processing; Meat Slaughter,,,,,55.10118,14.692789,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,SuperBrugsen Slagter/Delikatesse,,Vallensbæk Stationstorv  80,Vallensbæk Strand,,2665,,,Meat Processing; Meat Slaughter,,,,,55.623771,12.386984,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,SuperBrugsen Slagter,,Østergade  4,Nordborg,,6430,,,Meat Processing; Meat Slaughter,,,,,54.989636,9.866151,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,Slagtermester Lars Jilsø,,H.C. Ørsteds Vej 50,Frederiksberg C,,1879,,,Meat Processing; Meat Slaughter,,,,,55.682641,12.55041,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,Slagter Aggerholm ApS,,Nørregade 33,Hvide Sande,,6960,,,Meat Processing; Meat Slaughter,,,,,56.009056,8.129575,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,SuperBrugsen Slagter,,Bredgade  4,Roslev,,7870,,,Meat Processing; Meat Slaughter,,,,,56.76189,8.866836,Denmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
